"63";"01";"versailleux";"VERSAILLEUX";"Versailleux";"01330";"0";"0"
"64";"01";"montagnat";"MONTAGNAT";"Montagnat";"01250";"0";"0"
"65";"01";"vieu";"VIEU";"Vieu";"01260";"0";"0"
"66";"01";"saint-andre-de-corcy";"SAINT ANDRE DE CORCY";"Saint André de Corcy";"01390";"0";"0"
"67";"01";"bressolles-01";"BRESSOLLES";"Bressolles";"01360";"0";"0"
"68";"01";"peronnas";"PERONNAS";"Péronnas";"01960";"0";"0"
"69";"01";"colomieu";"COLOMIEU";"Colomieu";"01300";"0";"0"
"70";"01";"monthieux";"MONTHIEUX";"Monthieux";"01390";"0";"0"
"71";"01";"saint-jean-sur-reyssouze";"SAINT JEAN SUR REYSSOUZE";"Saint Jean sur Reyssouze";"01560";"0";"0"
"72";"01";"garnerans";"GARNERANS";"Garnerans";"01140";"0";"0"
"73";"01";"montrevel-en-bresse";"MONTREVEL EN BRESSE";"Montrevel en Bresse";"01340";"0";"0"
"74";"01";"conand";"CONAND";"Conand";"01230";"0";"0"
"75";"01";"challes-la-montagne";"CHALLES LA MONTAGNE";"Challes la Montagne";"01450";"0";"0"
"76";"01";"mogneneins";"MOGNENEINS";"Mogneneins";"01140";"0";"0"
"77";"01";"thoissey";"THOISSEY";"Thoissey";"01140";"0";"0"
"78";"01";"chaleins";"CHALEINS";"Chaleins";"01480";"0";"0"
"79";"01";"neuville-sur-ain";"NEUVILLE SUR AIN";"Neuville sur Ain";"01160";"0";"0"
"80";"01";"thil-01";"THIL";"Thil";"01120";"0";"0"
"81";"01";"jujurieux";"JUJURIEUX";"Jujurieux";"01640";"0";"0"
"82";"01";"oncieu";"ONCIEU";"Oncieu";"01230";"0";"0"
"83";"01";"lurcy";"LURCY";"Lurcy";"01090";"0";"0"
"84";"01";"balan-01";"BALAN";"Balan";"01360";"0";"0"
"85";"01";"ambutrix";"AMBUTRIX";"Ambutrix";"01500";"0";"0"
"86";"01";"sainte-croix-01";"SAINTE CROIX";"Sainte Croix";"01120";"0";"0"
"87";"01";"blyes";"BLYES";"Blyes";"01150";"0";"0"
"88";"01";"conzieu";"CONZIEU";"Conzieu";"01300";"0";"0"
"89";"01";"nievroz";"NIEVROZ";"Niévroz";"01120";"0";"0"
"90";"01";"nurieux-volognat";"NURIEUX VOLOGNAT";"Nurieux Volognat";"01460";"0";"0"
"91";"01";"ambleon";"AMBLEON";"Ambléon";"01300";"0";"0"
"92";"01";"saint-maurice-de-gourdans";"SAINT MAURICE DE GOURDANS";"Saint Maurice de Gourdans";"01800";"0";"0"
"93";"01";"chezery-forens";"CHEZERY FORENS";"Chézery Forens";"01200";"0";"0"
"94";"01";"sault-brenaz";"SAULT BRENAZ";"Sault Brénaz";"01150";"0";"0"
"95";"01";"murs-et-gelignieux";"MURS ET GELIGNIEUX";"Murs et Gélignieux";"01300";"0";"0"
"96";"01";"petit-abergement";"LE PETIT ABERGEMENT";"Petit Abergement";"01260";"0";"0"
"97";"01";"cormoz";"CORMOZ";"Cormoz";"01560";"0";"0"
"98";"01";"saint-martin-de-bavel";"SAINT MARTIN DE BAVEL";"Saint Martin de Bavel";"01510";"0";"0"
"99";"01";"saint-trivier-de-courtes";"SAINT TRIVIER DE COURTES";"Saint Trivier de Courtes";"01560";"0";"0"
"100";"01";"boyeux-saint-jerome";"BOYEUX SAINT JEROME";"Boyeux Saint Jérôme";"01640";"0";"0"
"101";"01";"chateau-gaillard";"CHATEAU GAILLARD";"Château Gaillard";"01500";"0";"0"
"102";"01";"premeyzel";"PREMEYZEL";"Prémeyzel";"01300";"0";"0"
"103";"01";"arandas";"ARANDAS";"Arandas";"01230";"0";"0"
"104";"01";"chatenay-01";"CHATENAY";"Châtenay";"01320";"0";"0"
"105";"01";"innimond";"INNIMOND";"Innimond";"01680";"0";"0"
"106";"01";"boz";"BOZ";"Boz";"01190";"0";"0"
"107";"01";"briord";"BRIORD";"Briord";"01470";"0";"0"
"108";"01";"reyrieux";"REYRIEUX";"Reyrieux";"01600";"0";"0"
"109";"01";"matafelon-granges";"MATAFELON GRANGES";"Matafelon Granges";"01580";"0";"0"
"110";"01";"drom";"DROM";"Drom";"01250";"0";"0"
"111";"01";"chatillon-en-michaille";"CHATILLON EN MICHAILLE";"Châtillon en Michaille";"01200";"0";"0"
"112";"01";"polliat";"POLLIAT";"Polliat";"01310";"0";"0"
"113";"01";"vesancy";"VESANCY";"Vesancy";"01170";"0";"0"
"114";"01";"massieux";"MASSIEUX";"Massieux";"01600";"0";"0"
"115";"01";"saint-cyr-sur-menthon";"SAINT CYR SUR MENTHON";"Saint Cyr sur Menthon";"01380";"0";"0"
"116";"01";"serrieres-sur-ain";"SERRIERES SUR AIN";"Serrières sur Ain";"01450";"0";"0"
"117";"01";"nivollet-montgriffon";"NIVOLLET MONTGRIFFON";"Nivollet Montgriffon";"01230";"0";"0"
"118";"01";"izernore";"IZERNORE";"Izernore";"01580";"0";"0"
"119";"01";"saint-nizier-le-desert";"SAINT NIZIER LE DESERT";"Saint Nizier le Désert";"01320";"0";"0"
"120";"01";"guereins";"GUEREINS";"Guéreins";"01090";"0";"0"
"121";"01";"illiat";"ILLIAT";"Illiat";"01140";"0";"0"
"122";"01";"trancliere";"LA TRANCLIERE";"Tranclière";"01160";"0";"0"
"123";"01";"saint-didier-de-formans";"SAINT DIDIER DE FORMANS";"Saint Didier de Formans";"01600";"0";"0"
"124";"01";"merignat";"MERIGNAT";"Mérignat";"01450";"0";"0"
"125";"01";"saint-eloi-01";"SAINT ELOI";"Saint Éloi";"01800";"0";"0"
"126";"01";"chapelle-du-chatelard";"LA CHAPELLE DU CHATELARD";"Chapelle du Châtelard";"01240";"0";"0"
"127";"01";"saint-jean-de-niost";"SAINT JEAN DE NIOST";"Saint Jean de Niost";"01800";"0";"0"
"128";"01";"savigneux-01";"SAVIGNEUX";"Savigneux";"01480";"0";"0"
"129";"01";"nattages";"NATTAGES";"Nattages";"01300";"0";"0"
"130";"01";"saint-benoît-01";"SAINT BENOIT";"Saint Benoît";"01300";"0";"0"
"131";"01";"douvres";"DOUVRES";"Douvres";"01500";"0";"0"
"132";"01";"francheleins";"FRANCHELEINS";"Francheleins";"01090";"0";"0"
"133";"01";"dortan";"DORTAN";"Dortan";"01590";"0";"0"
"134";"01";"saint-germain-les-paroisses";"SAINT GERMAIN LES PAROISSES";"Saint Germain les Paroisses";"01300";"0";"0"
"135";"01";"miribel-01";"MIRIBEL";"Miribel";"01700";"0";"0"
"136";"01";"lancrans";"LANCRANS";"Lancrans";"01200";"0";"0"
"137";"01";"echenevex";"ECHENEVEX";"Échenevex";"01170";"0";"0"
"138";"01";"saint-jean-sur-veyle";"SAINT JEAN SUR VEYLE";"Saint Jean sur Veyle";"01290";"0";"0"
"139";"01";"billiat";"BILLIAT";"Billiat";"01200";"0";"0"
"140";"01";"abergement-de-varey";"L'ABERGEMENT DE VAREY";"Abergement de Varey";"01640";"0";"0"
"141";"01";"villeneuve-01";"VILLENEUVE";"Villeneuve";"01480";"0";"0"
"142";"01";"villars-les-dombes";"VILLARS LES DOMBES";"Villars les Dombes";"01330";"0";"0"
"143";"01";"thezillieu";"THEZILLIEU";"Thézillieu";"01110";"0";"0"
"144";"01";"saint-etienne-sur-reyssouze";"SAINT ETIENNE SUR REYSSOUZE";"Saint Étienne sur Reyssouze";"01190";"0";"0"
